EIN2,EIN,NTEE_IRS,NTEE_NCCS,NTEEV2,NCCS_LEVEL_1,NCCS_LEVEL_2,NCCS_LEVEL_3,F990_TOTAL_REVENUE_RECENT,F990_TOTAL_INCOME_RECENT,F990_TOTAL_ASSETS_RECENT,F990_ORG_ADDR_CITY,F990_ORG_ADDR_STATE,F990_ORG_ADDR_ZIP,F990_ORG_ADDR_STREET,CENSUS_CBSA_FIPS,CENSUS_CBSA_NAME,CENSUS_BLOCK_FIPS,CENSUS_URBAN_AREA,CENSUS_STATE_ABBR,CENSUS_COUNTY_NAME,ORG_ADDR_FULL,ORG_ADDR_MATCH,LATITUDE,LONGITUDE,GEOCODER_SCORE,GEOCODER_MATCH,BMF_SUBSECTION_CODE,BMF_STATUS_CODE,BMF_PF_FILING_REQ_CODE,BMF_ORGANIZATION_CODE,BMF_INCOME_CODE,BMF_GROUP_EXEMPT_NUM,BMF_FOUNDATION_CODE,BMF_FILING_REQ_CODE,BMF_DEDUCTIBILITY_CODE,BMF_CLASSIFICATION_CODE,BMF_ASSET_CODE,BMF_AFFILIATION_CODE,ORG_RULING_DATE,ORG_FISCAL_YEAR,ORG_RULING_YEAR,ORG_YEAR_FIRST,ORG_YEAR_LAST,ORG_YEAR_COUNT,ORG_PERS_ICO,ORG_NAME_SEC,ORG_NAME_CURRENT,ORG_FISCAL_PERIOD
EIN-20-0548153,200548153,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,HIGH RIDGE,MO,63049-1906,4425 RIDGE DR,41180,"St. Louis, MO-IL",290997003033007,U,MO,Jefferson County,"4425 RIDGE DR,HIGH RIDGE,MO,63049-1906","4425 Ridge Dr, High Ridge, Missouri, 63049",38.4867874729642,-90.496860032229,100,M,3,1,0,1,0,0,15,1,1,2000,0,3,2004-05,2023,2004,2004,2023,20,% GREGORY L COONROD,"",GATEWAY INDOOR PERCUSSION,5
EIN-20-0568072,200568072,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,101247,31902,HOUSTON,TX,77070,12218 JONES RD STE D PMB 140,26420,"Houston-The Woodlands-Sugar Land, TX",482015524021000,U,TX,Harris County,"12218 JONES RD STE D PMB 140,HOUSTON,TX,77070","12218 Jones Rd, Ste D, Houston, Texas, 77070",29.95074,-95.5848914961058,98,M,3,,,,,0,15,1,,,,,2004-04,2015,2004,2004,2015,12,"","",CULTURE SHAPERS,4
EIN-20-0573336,200573336,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,52708,52708,20442,HOCKESSIN,DE,19707-5661,PO BOX 1661,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",100030135082011,U,DE,New Castle County,"PO BOX 1661,HOCKESSIN,DE,19707-5661","19707-5661, Hockessin, Delaware",39.779901,-75.6901305,98,M,3,1,0,1,3,0,15,1,1,1000,2,3,2004-04,2024,2004,2004,2024,21,% LISA BARTOLI,"",ART THERAPY EXPRESS PROGRAM INC,4
EIN-20-0619618,200619618,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,FARMINGTON,UT,84025,240 S 200 W,36260,"Ogden-Clearfield, UT",490111262043003,U,UT,Davis County,"240 S 200 W,FARMINGTON,UT,84025","240 S 200 W, Farmington, Utah, 84025",40.9758385181776,-111.891943230711,100,M,3,,,,,0,15,20,,,,,2004-06,2010,2004,2004,2010,7,"","",SCHOOL OF ARTS AND RECREATION,6
EIN-20-0637884,200637884,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,39058,47725,66471,CHOTEAU,MT,59422-0062,PO BOX 62,,"",300990003002140,R,MT,Teton County,"PO BOX 62,CHOTEAU,MT,59422-0062","59422-0062, Choteau, Montana",47.831724,-112.2076395,98,M,3,1,0,1,3,0,15,2,1,1000,3,3,2012-09,2024,2012,2007,2024,18,% JENNIFER SWANSON,"",CHOTEAU COMMUNITY ART STUDIO,9
EIN-20-0666817,200666817,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,63,63,61343,BELLMORE,NY,11710-3327,2174 MITCHELL ST,35620,"New York-Newark-Jersey City, NY-NJ-PA",360594153005008,U,NY,Nassau County,"2174 MITCHELL ST,BELLMORE,NY,11710-3327","2174 Mitchell St, Bellmore, New York, 11710",40.668633,-73.542294,100,M,3,1,0,1,1,0,15,2,1,2000,3,3,2004-10,2024,2004,2004,2024,21,% JERRY SMALL,"",LONG ISLAND PHOTO WORKSHOP INC,10
EIN-20-0673928,200673928,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,BEND,OR,97702-1427,117 SW ROOSEVELT AVE,13460,"Bend, OR",410170015012031,U,OR,Deschutes County,"117 SW ROOSEVELT AVE,BEND,OR,97702-1427","117 SW Roosevelt Ave, Bend, Oregon, 97702",44.0424655373076,-121.309632,100,M,3,1,0,1,0,0,16,2,1,2000,0,3,2015-04,2024,2015,2015,2024,10,% ELSIE NOORMAN,"",SAGEBRUSHERS ART SOCIETY INC,4
EIN-20-0721054,200721054,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,SCHWENKSVILLE,PA,19473-2151,975 GALLERY DR,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",420912070011007,U,PA,Montgomery County,"975 GALLERY DR,SCHWENKSVILLE,PA,19473-2151","975 Gallery Dr, Schwenksville, Pennsylvania, 19473",40.2443965931385,-75.4117752989209,100,M,3,1,0,1,0,0,15,2,1,1000,0,3,2005-08,2024,2005,2005,2024,20,% MARY C CARROLL,"",NEPAL FOUNDATION INC,8
EIN-20-0746181,200746181,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,NEPTUNE BEACH,FL,32266-0000,300 MARSH POINT RD STE 202,27260,"Jacksonville, FL",120310140021020,U,FL,Duval County,"300 MARSH POINT RD STE 202,NEPTUNE BEACH,FL,32266-0000","Marsh Point Rd, Neptune Beach, Florida, 32266",30.3220230743491,-81.4214355417599,92.84,M,3,1,0,1,0,0,16,2,1,2000,0,3,2019-10,2024,2019,2005,2024,20,% NIKI LOGORECI,"",JACKSONVILLE FILM EVENTS INC,10
EIN-20-0770169,200770169,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,STURGIS,SD,57785-0721,PO BOX 721,39660,"Rapid City, SD",460930204023032,R,SD,Meade County,"PO BOX 721,STURGIS,SD,57785-0721","57785-0721, Sturgis, South Dakota",44.404821,-103.499469,98,M,3,1,0,1,0,0,15,2,1,1000,0,3,2004-10,2024,2004,2004,2024,21,% CATHY SHAY,"",STURGIS CENTER FOR THE ARTS INC,10
EIN-20-0779717,200779717,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,CHESAPEAKE,VA,23320,832 KEMP MEADOW DR,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",515500208101009,U,VA,Chesapeake city,"832 KEMP MEADOW DR,CHESAPEAKE,VA,23320","832 Kemp Meadow Dr, Chesapeake, Virginia, 23320",36.7509060627272,-76.2101415405389,100,M,3,,,,,0,15,10,,,,,2005-01,2010,2005,2005,2010,6,"",AIMA,AMERICAN INSTITUTE FOR MEDIA ARTS INC,1
EIN-20-0803783,200803783,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,BREA,CA,92821,833 WILLOW DR,31080,"Los Angeles-Long Beach-Anaheim, CA",60590015041003,U,CA,Orange County,"833 WILLOW DR,BREA,CA,92821","833 Willow Dr, Brea, California, 92821",33.9200096841709,-117.887985476686,100,M,3,,,,,0,15,20,,,,,2005-05,2010,2005,2005,2010,6,"",CHRISTINA M HASENBERG,7 MUSES COMMUNITY ART ORGANIZATION,5
EIN-20-0821485,200821485,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,DENVER,CO,80211,4515 NEWTON ST,19740,"Denver-Aurora-Lakewood, CO",80310001022032,U,CO,Denver County,"4515 NEWTON ST,DENVER,CO,80211","4515 Newton St, Denver, Colorado, 80211",39.778683485429,-105.036972740377,100,M,3,,,,,0,16,20,,,,,2004-06,2012,2004,2004,2012,9,"","",CREATIVE LEARNING ACADEMY,6
EIN-20-0827943,200827943,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,53514,159165,25910,PORT TOWNSEND,WA,98368-6706,1012 WATER ST,,"",530319506031043,U,WA,Jefferson County,"1012 WATER ST,PORT TOWNSEND,WA,98368-6706","1012 Water St, Port Townsend, Washington, 98368",48.1138229531132,-122.757989929511,100,M,3,1,0,1,4,0,16,1,1,2000,3,3,2020-02,2024,2020,2020,2024,5,% MICHAEL KENNEY VICE PRESIDENT,GALLERY 9,NORTH OLYMPIC ARTISTS CO-OP,2
EIN-20-0836442,200836442,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,BROOKLYN,NY,11231,395 SMITH STREET,35620,"New York-Newark-Jersey City, NY-NJ-PA",360470077002001,U,NY,Kings County,"395 SMITH STREET,BROOKLYN,NY,11231","395 Smith St, Brooklyn, New York, 11231",40.678434,-73.9958625,100,M,3,,,,,0,15,20,,,,,2004-11,2012,2004,2005,2012,8,"","",ART4NOW,11
EIN-20-0843292,200843292,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,12100,11197,LONG BEACH,CA,90803,"",31080,"Los Angeles-Long Beach-Anaheim, CA",60375774003003,U,CA,Los Angeles County,"LONG BEACH,CA,90803","90803, Long Beach, California",33.76124,-118.13469,100,M,3,,,,,,16,,,,,,2004-12,2007,2004,2005,2007,3,"","",MODERN ART MOVEMENT-THE BOSTON SCHOOL INC,12
EIN-20-0847507,200847507,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,MIAMI,FL,33174,1300 SW 102ND PL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",120860089073008,U,FL,Miami-Dade County,"1300 SW 102ND PL,MIAMI,FL,33174","1300 SW 102nd Pl, Miami, Florida, 33174",25.7569765453863,-80.3618362702117,100,M,3,,,,,0,16,20,,,,,2006-04,2013,2006,2007,2013,7,"","",WESTCHESTER CONSERVATORY OF THE ARTS INC,4
EIN-20-0854833,200854833,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,LAKE PLEASANT,MA,01347-0000,22 TURNER ST,44140,"Springfield, MA",250110407022053,R,MA,Franklin County,"22 TURNER ST,LAKE PLEASANT,MA,01347-0000","22 Turner Street, Montague, Massachusetts, 01351",42.558885,-72.5173425,95.95,M,3,1,0,1,4,0,16,0,1,1200,1,3,2005-03,2024,2005,2005,2024,20,% LAWRENCE BOND,"",AMHERST COMMUNITY ARTS CENTER,3
EIN-20-0865038,200865038,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,BLOOMFIELD,CT,6002,PO BOX 445,25540,"Hartford-East Hartford-Middletown, CT",90034713004000,U,CT,Capitol Planning Region,"PO BOX 445,BLOOMFIELD,CT,6002","06002, Bloomfield, Connecticut",41.8344450000001,-72.73351,98,M,3,,,,,0,15,20,,,,,2005-09,2013,2005,2005,2013,9,"","",TRUTH PROJECT INC,9
EIN-20-0916545,200916545,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,243241,243241,26179,SANTA FE,NM,87505-0000,1417 MIRACERROS LOOP S,42140,"Santa Fe, NM",350490010012015,U,NM,Santa Fe County,"1417 MIRACERROS LOOP S,SANTA FE,NM,87505-0000","1417 Miracerros Loop S, Santa Fe, New Mexico, 87505",35.6672796802758,-105.948094849039,100,M,3,1,0,1,4,0,15,1,1,1270,3,3,2004-08,2024,2004,2004,2024,21,"",NAOMI ISRAEL,TIZMORET INC,8
EIN-20-0930557,200930557,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,NORMAN,OK,73026,"",36420,"Oklahoma City, OK",400272024071011,R,OK,Cleveland County,"NORMAN,OK,73026","73026, Norman, Oklahoma",35.2272872,-97.1752256999999,100,M,3,,,,,,15,,,,,,2004-12,2008,2004,2005,2008,4,"","",MISS DARLENES KIDS INCORPORATED,12
EIN-20-0935750,200935750,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,LAKE ELMO,MN,55042-9661,10950 3RD STREET PL N,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",271630704061004,R,MN,Washington County,"10950 3RD STREET PL N,LAKE ELMO,MN,55042-9661","10950 3rd Street Pl N, Lake Elmo, Minnesota, 55042",44.9539036087191,-92.8841666977323,100,M,3,1,0,5,0,4363,16,2,1,2000,0,9,2004-11,2024,2004,2009,2024,16,% BECKY MOLDENHAUER,ROCHESTER AREA RUG HOOKERS,ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,11
EIN-20-0978549,200978549,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,6735,4372,MIAMI,FL,33152,PO BOX 521021,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",120860091022023,U,FL,Miami-Dade County,"PO BOX 521021,MIAMI,FL,33152","33152, Miami, Florida",25.7947350000001,-80.31296,98,M,3,,,,,0,11,20,,,,,2004-12,2010,2004,2005,2010,6,"","",FLORAL DESIGN INSTITUTE INC,12
EIN-20-0987018,200987018,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,BOULDER,CO,80303,327 MAJESTIC VIEW DR,14500,"Boulder, CO",80130127103032,U,CO,Boulder County,"327 MAJESTIC VIEW DR,BOULDER,CO,80303","327 Majestic View Dr, Boulder, Colorado, 80303",39.98106,-105.16959,100,M,3,,,,,0,15,2,,,,,2004-11,2015,2004,2005,2015,11,"","",SALON D ARTS INC,11
EIN-20-1004530,201004530,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,MANCHESTER,NH,03102-5124,135 BOYNTON ST,31700,"Manchester-Nashua, NH",330110023004008,U,NH,Hillsborough County,"135 BOYNTON ST,MANCHESTER,NH,03102-5124","135 Boynton St, Manchester, New Hampshire, 03102",42.9728115837035,-71.4835437206704,100,M,3,1,0,5,0,4363,16,2,1,2000,0,9,2004-11,2024,2004,2005,2024,20,% LYNDA HADLOCK,WHITE MOUNTAIN WOOLEN MAGIC,ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,11
EIN-20-1005545,201005545,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,BROOKLINE,MA,02445-4542,57 ADDINGTON RD,14460,"Boston-Cambridge-Newton, MA-NH",250214005001013,U,MA,Norfolk County,"57 ADDINGTON RD,BROOKLINE,MA,02445-4542","57 Addington Road, Brookline, Massachusetts, 02445",42.335892,-71.1352395,100,M,3,1,0,1,0,0,16,2,1,1000,0,3,2005-09,2024,2005,2005,2024,20,% BOAZ SHARON,"",INTERNATIONAL PIANO SEMINARS INC,9
EIN-20-1007390,201007390,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,51302,51302,44724,RICHMOND,VA,23219-3916,800 E CANAL ST,40060,"Richmond, VA",517600305021036,U,VA,Richmond city,"800 E CANAL ST,RICHMOND,VA,23219-3916","800 E Canal St, Richmond, Virginia, 23219",37.5366983955505,-77.438303394368,100,M,3,1,0,1,3,0,15,1,1,1200,3,3,2005-01,2024,2005,2005,2024,20,% EDWARD H HARVEY,"",VIRGINIANS FOR THE ARTS FOUNDATION,1
EIN-20-1039523,201039523,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,CENTERVILLE,OH,45459-2338,6055 MILLSHIRE DR,19430,"Dayton-Kettering, OH",391130402042014,U,OH,Montgomery County,"6055 MILLSHIRE DR,CENTERVILLE,OH,45459-2338","6055 Millshire Dr, Dayton, Ohio, 45459",39.6570773608113,-84.1363949577008,100,M,3,1,0,5,0,4363,16,2,1,2000,0,9,2004-11,2024,2004,2005,2024,20,% SANDRA KATULAK,MIAMI VALLEY ATHA GUILD,ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,11
EIN-20-1058781,201058781,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,SANTA CRUZ,CA,95063,PO BOX 2044,42100,"Santa Cruz-Watsonville, CA",60871008011000,U,CA,Santa Cruz County,"PO BOX 2044,SANTA CRUZ,CA,95063","95063, Santa Cruz, California",36.97972,-122.01076,98,M,3,,,,,0,16,20,,,,,2005-01,2017,2005,2005,2017,13,"","",INSTITUTE OF CO-CREATIVE ARTS,1
EIN-20-1061072,201061072,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,3050,300,METAIRIE,LA,70002,3515 N ARNOULT RD,35380,"New Orleans-Metairie, LA",220510202051004,U,LA,Jefferson Parish,"3515 N ARNOULT RD,METAIRIE,LA,70002","3515 N Arnoult Rd, Metairie, Louisiana, 70002",30.0130876100468,-90.1602619217209,100,M,3,,,,,0,15,20,,,,,2005-05,2012,2005,2005,2012,8,"","",COLEEN SALLEY-BILL MORRIS FOUNDATION,5
EIN-20-1070875,201070875,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,JEFFERSON,WI,53549,417 N CENTER AVE,48020,"Watertown-Fort Atkinson, WI",550551010002027,U,WI,Jefferson County,"417 N CENTER AVE,JEFFERSON,WI,53549","417 N Center Ave, Jefferson, Wisconsin, 53549",43.0094868578972,-88.8056258606958,100,M,3,,,,,0,15,20,,,,,2005-06,2010,2005,2007,2010,4,"","",AMERICAN MARITIMES ACADEMY OF ART,6
EIN-20-1075770,201075770,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,BOISE,ID,83707-2862,PO BOX 8862,14260,"Boise City, ID",160010001012011,U,ID,Ada County,"PO BOX 8862,BOISE,ID,83707-2862","83707-2862, Boise, Idaho",43.61436,-116.216901,98,M,3,1,0,1,0,0,15,2,1,2000,0,3,2005-03,2024,2005,2005,2024,20,% IDAHO WRITERS GUILD,"",IDAHO WRITERS GUILD INC,3
EIN-20-1117767,201117767,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,DUMFRIES,VA,22025-1027,15413 SKYLINE DR,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",511539010093003,U,VA,Prince William County,"15413 SKYLINE DR,DUMFRIES,VA,22025-1027","15413 Skyline Dr, Dumfries, Virginia, 22025",38.618307,-77.3477595,100,M,3,1,0,1,0,3317,10,6,1,7000,0,9,1991-12,2024,1991,2006,2024,19,% BRIAN A THOMPSON,"",TESHUWAH CREATIVE INSTITUTE OF THE ARTS,12
EIN-20-1118852,201118852,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,MILWAUKEE,WI,53212,631 EAST HADLEY APT 2,33340,"Milwaukee-Waukesha, WI",550790080001005,U,WI,Milwaukee County,"631 EAST HADLEY APT 2,MILWAUKEE,WI,53212","631 E Hadley St, Milwaukee, Wisconsin, 53212",43.0692705792314,-87.9030669132668,98.84,M,3,,,,,0,15,20,,,,,2006-08,2017,2006,2007,2017,11,"",ABEA INC,AFR AMER ARTISTS BEGINNING TO EDUCATE AMER ABOUT AFR AMER ART,8
EIN-20-1122034,201122034,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,ANDOVER,MA,01810-4811,80 SPRING GROVE RD,14460,"Boston-Cambridge-Newton, MA-NH",250092543011026,U,MA,Essex County,"80 SPRING GROVE RD,ANDOVER,MA,01810-4811","80 Spring Grove Road, Andover, Massachusetts, 01810",42.632451,-71.1386145,100,M,3,1,0,5,0,4363,16,2,1,2000,0,9,2004-11,2024,2004,2005,2024,20,% KRISTINA CARRICK,MAYFLOWER CHAPTER,ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,11
EIN-20-1125494,201125494,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,374537,374537,512089,OBERLIN,OH,44074-1681,65 E COLLEGE ST STE 7,17460,"Cleveland-Elyria, OH",390930601002010,U,OH,Lorain County,"65 E COLLEGE ST STE 7,OBERLIN,OH,44074-1681","65 E College St, Ste 7, Oberlin, Ohio, 44074",41.2916007218825,-82.2151592915633,100,M,3,1,0,1,4,0,16,1,1,2000,5,3,2005-03,2024,2005,2005,2024,20,% PETER SLOWIK,CREDO,SLOWIK MUSIC INSTITUTE,3
EIN-20-1137318,201137318,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,148112,148343,181854,FOXBURG,PA,16036-0215,PO BOX 215,,"",420311605001094,R,PA,Clarion County,"PO BOX 215,FOXBURG,PA,16036-0215","16036-0215, Foxburg, Pennsylvania",41.144724,-79.6792005,98,M,3,1,0,1,4,0,15,1,1,1200,4,3,2006-03,2024,2006,2007,2024,18,% ARCHIBALD NEWTON,"",ALLEGHENY RIVERSTONE CENTER FOR THE ARTS,3
EIN-20-1140847,201140847,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,132335,2537,SAN DIEGO,CA,92109,826 ISLAND CT,41740,"San Diego-Chula Vista-Carlsbad, CA",60730076021016,U,CA,San Diego County,"826 ISLAND CT,SAN DIEGO,CA,92109","826 Island Ct, San Diego, California, 92109",32.7726594055052,-117.250623754371,100,M,3,,,,,0,15,10,,,,,2005-01,2010,2005,2005,2010,6,"","",PICART,1
EIN-20-1146649,201146649,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,COLCHESTER,CT,06415-5236,339 E SHORE DR,25540,"Hartford-East Hartford-Middletown, CT",90075951011002,R,CT,Lower Connecticut River Valley Planning Region,"339 E SHORE DR,COLCHESTER,CT,06415-5236","339 E Shore Dr, Colchester, Connecticut, 06415",41.5286213058458,-72.3316037080614,100,M,3,1,0,5,0,4363,16,2,1,2000,0,9,2004-11,2024,2004,2005,2024,20,% JULIE KOBUS,NUTMEG CHAPTER,ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,11
EIN-20-1185305,201185305,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,HOLLYWOOD,CA,90093-0000,PO BOX 93058,31080,"Los Angeles-Long Beach-Anaheim, CA",60371907021001,U,CA,Los Angeles County,"PO BOX 93058,HOLLYWOOD,CA,90093-0000","90093, Los Angeles, California",34.0965800000001,-118.335275,86.24,M,3,1,0,1,0,0,16,2,1,1000,0,3,2005-04,2024,2005,2005,2024,20,% DIANE HOST,"",LETS PLAY HOLLYWOOD FOUNDATION,4
EIN-20-1203184,201203184,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,SELDEN,NY,11784-0729,PO BOX 1406,35620,"New York-Newark-Jersey City, NY-NJ-PA",361031581121015,U,NY,Suffolk County,"PO BOX 1406,SELDEN,NY,11784-0729","11784-0729, Selden, New York",40.869432,-73.041462,98,M,3,1,0,1,0,0,16,2,1,2000,0,3,2010-10,2024,2010,2010,2024,15,"","",SUFFOLK COUNTY ART LEADERS ASSOCIATION INC,10
EIN-20-1219222,201219222,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,BROOKLYN,NY,11216,690 PROSPECT PLACE,35620,"New York-Newark-Jersey City, NY-NJ-PA",360470221003002,U,NY,Kings County,"690 PROSPECT PLACE,BROOKLYN,NY,11216","690 Prospect Pl, Brooklyn, New York, 11216",40.674456,-73.954053,100,M,3,,,,,0,15,20,,,,,2004-11,2012,2004,2005,2012,8,"","",KEITRIK PRODUCTIONS INC,11
EIN-20-1231549,201231549,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,156,EXTON,PA,19341,PO BOX 773,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",420293022051012,U,PA,Chester County,"PO BOX 773,EXTON,PA,19341","19341, Exton, Pennsylvania",40.0286300000001,-75.62405,98,M,3,,,,,0,15,2,,,,,2005-05,2014,2005,2005,2014,10,"","",SUBURBAN PHILADELPHIA ARTS IN EDUCATION CONSOTIUM INC,5
EIN-20-1232800,201232800,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,15738,8371,LOS ANGELES,CA,90067,1801 AVENUE OF THE STARS STE 308,31080,"Los Angeles-Long Beach-Anaheim, CA",60372679011005,U,CA,Los Angeles County,"1801 AVENUE OF THE STARS STE 308,LOS ANGELES,CA,90067","1801 Avenue of the Stars, Ste 308, Los Angeles, California, 90067",34.058817,-118.419255,100,M,3,,,,,0,15,10,,,,,2004-12,2010,2004,2005,2010,6,"","",LOS ANGELES YOUTH ARTS ACADEMY,12
EIN-20-1236407,201236407,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,NORWALK,CT,06850-4424,107 MAYWOOD RD,14860,"Bridgeport-Stamford-Norwalk, CT",90010431002004,U,CT,Western Connecticut Planning Region,"107 MAYWOOD RD,NORWALK,CT,06850-4424","107 Maywood Rd, Norwalk, Connecticut, 06850",41.1031002534477,-73.462247894944,100,M,3,1,0,5,0,4363,16,2,1,2000,0,9,2004-11,2024,2004,2005,2024,20,% BENITA RALEIGH,GOODWIVES,ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,11
EIN-20-1247375,201247375,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,HENDERSONVLLE,NC,28739-4226,622 4TH AVE W,11700,"Asheville, NC",370899312002037,U,NC,Henderson County,"622 4TH AVE W,HENDERSONVLLE,NC,28739-4226","622 4th Ave W, Hendersonville, North Carolina, 28739",35.3157586780254,-82.4678118913382,100,M,3,1,0,5,0,4363,16,2,1,2000,0,9,2004-11,2024,2004,2005,2024,20,% DEBORAH HARMON,TARHEEL RUGGERS,ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,11
EIN-20-1248167,201248167,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,,0,0,DES MOINES,IA,50309,428 1/2 E LOCUST ST APT 2,19780,"Des Moines-West Des Moines, IA",191530051021030,U,IA,Polk County,"428 1/2 E LOCUST ST APT 2,DES MOINES,IA,50309","428 1/2 E Locust St, Apt 2, Des Moines, Iowa, 50309",41.5896279028794,-93.6116410700848,100,M,3,,,,,0,16,20,,,,,2005-10,2011,2005,2006,2011,6,"","",EAST VILLAGE ART COALITION,10
EIN-20-1259654,201259654,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,74359,231557,77645,PLYMOUTH,NH,03264-1548,73 MAIN ST,30100,"Lebanon, NH-VT",330099610012007,U,NH,Grafton County,"73 MAIN ST,PLYMOUTH,NH,03264-1548","73 Main St, Plymouth, New Hampshire, 03264",43.7574173782965,-71.687797897138,100,M,3,1,0,1,4,0,16,13,1,7000,3,3,2006-07,2024,2006,2007,2024,18,"","",ARTISTIC ROOTS,7
EIN-20-1264289,201264289,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,0,0,0,SEBASTOPOL,CA,95472-2203,4130 GRAVENSTEIN HWY N,42220,"Santa Rosa-Petaluma, CA",60971537121009,U,CA,Sonoma County,"4130 GRAVENSTEIN HWY N,SEBASTOPOL,CA,95472-2203","4130 Gravenstein Hwy N, Sebastopol, California, 95472",38.4462320821456,-122.866821405534,100,M,3,1,0,5,0,4363,16,2,1,2000,0,9,2004-11,2024,2004,2005,2024,20,% BRIGITTA PHY,WINE COUNTRY RUG HOOKERS,ASSOCIATION OF TRADITIONAL HOOKING ARTISTS,11
EIN-20-1305750,201305750,A25,A25,ART-A25-RG,501C3 CHARITY,O,AR,49998,50279,73240,UPLAND,CA,91786-2165,1400 N BENSON AVE,40140,"Riverside-San Bernardino-Ontario, CA",60710008172001,U,CA,San Bernardino County,"1400 N BENSON AVE,UPLAND,CA,91786-2165","1400 N Benson Ave, Upland, California, 91786",34.114752,-117.680881496509,100,M,3,1,0,1,3,0,15,1,1,2000,3,3,2006-01,2024,2006,2006,2024,19,% DONALD A DRIFTMIER,"",BROADWAY EXPERIENCE,1
